series,model,true,fcast_50,fcast_avg,fcast_05,fcast_95,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
42,AR,16,13.607804296645988,13.908490586802648,9.495357756184804,18.455556812914516,13.0067907771158,13.680948534959336,13.208100060987327,13.130181745509208,13.317158172505334,14.766802816097695,15.648408051037537,-1
43,AR,23,18.489697630642407,18.895795711107265,11.866297790956825,28.00994409788621,18.561815356273225,19.761464853719822,17.13576641507454,17.719232547606516,19.572737858169067,19.10757358390093,17.980061933833994,-1
44,AR,13,13.35294467197537,13.993094876293338,8.830549993442308,19.508916544320634,13.927692300946742,14.778617193979983,14.860402465253483,13.820425343573262,14.54393186817668,15.958047243426348,17.658862686427973,-1
45,AR,15,13.36081380592895,13.646784287534134,7.993160410696482,19.765015398555253,12.55227702393959,13.319803648288953,13.823512276277429,12.76678430265972,11.896903183755404,15.81279969064187,18.773238327728734,-1
46,AR,18,18.602232760790432,18.940686633534927,14.249939816923897,24.413997522711664,18.263043752966407,20.23207680988683,19.36818106554015,19.151365668244896,19.29695307330946,21.608894472368693,22.877976389506735,-1
47,AR,5,4.791176190217753,4.81031467120525,2.9597800478629894,7.1167073594188865,4.279344571247269,4.519813595572478,4.429343421053796,4.487704794802172,4.118118222669635,4.637605169115813,4.634528189895768,-1
48,AR,12,11.411125049107953,11.802955571808871,7.397196754786682,18.93049963315209,10.565041793555888,10.855056879703742,11.095841248384216,10.88387447185121,11.165261739372651,12.651065915389095,13.480188996957601,-1
49,AR,19,16.311448925408463,17.12092134939253,11.044167406382638,25.15958049010742,20.741899474805933,23.041034852010498,21.404555760416322,20.842937873439112,22.291557257062223,25.693879787951435,28.32933658782628,-1
50,AR,26,20.467937126725797,20.837755036879447,13.234180249251617,29.777619444048028,16.850113699409185,17.64599045283261,17.026770866486604,16.719169417051248,16.40874074089627,20.084402884822264,20.579850625309305,-1
51,AR,15,11.932938325762079,12.095661565667852,7.450111133293458,18.230240649090106,7.962796576742669,8.28811953287742,8.71009250180572,8.328529863000556,7.517865164413752,10.284267944464077,12.2160303308531,-1
