series,model,true,fcast_50,fcast_avg,fcast_05,fcast_95,yar,yhw,ysvm,ylstm,ymlp,yrf,yxgb,yarima
35,AR,17,16.5220840346961,16.954708343020595,12.36766940490826,23.59056928702909,16.978625582265472,17.09708826764469,18.249103314246213,16.8241994661154,17.82078322907814,19.347472288976,20.54482076505172,-1
36,AR,27,28.90867383816787,29.843764689779256,20.840591606937974,40.29226753936081,27.734882396083158,28.4343073907073,28.190004131776682,28.236679195906326,27.139846087396602,29.385209393936048,30.366616032269768,-1
37,AR,22,19.207736175780727,21.157236880505877,8.882654584770618,39.57894094914194,17.88598787441458,18.13003916665054,18.10089812787574,18.700248942822434,17.083139449112554,21.453830063284634,22.716232587334044,-1
38,AR,16,18.823768433281504,20.698000089840058,7.169620916944307,41.51570578502066,24.72692857126882,24.04548647708076,26.825049566158835,27.186686251741328,22.392541323616197,26.502781835315275,28.515249396525203,-1
39,AR,20,18.89434263639725,20.23714600325954,9.410685695366306,33.57572785285968,20.497886178342473,21.003617572773475,22.272311826481637,21.562563992901165,21.870781788985294,30.84144096146607,35.36205704284086,-1
40,AR,12,10.98016529821407,12.917524056092114,5.04897635260311,29.736502166879742,15.885108593035113,16.911826520061332,18.723820503751277,16.95074726556823,14.845760853811157,20.560525160869922,27.040304150723895,-1
41,AR,10,9.84873869256341,10.149136379732525,6.530355168276553,14.818884736749384,9.814805006927289,9.992613358852639,9.734781939777076,10.204566854988506,10.154468640007737,9.893686134830046,9.841785510919086,-1
42,AR,16,15.606193382602063,15.981471651200128,9.874634693984992,22.804628580766284,17.24674455226481,18.063756155588994,17.967689414443498,17.511899851005815,16.824407566414557,19.61519369399917,20.924458777180476,-1
43,AR,23,21.269581623121585,22.180322651346223,12.03129459888781,36.125152103611164,21.556788086086936,22.66472638273539,20.32623435751158,21.217785092650207,20.710673459842283,22.23023132980712,21.024657813615864,-1
44,AR,13,13.085597233834177,13.641060090533584,9.454393042324929,19.49159537541342,9.938692039331016,10.374011008805441,11.040245893249113,9.892235060921195,10.47595130524507,11.394055460687824,12.623729294466687,-1
45,AR,15,12.445624790863498,13.421455824968977,8.125003151327151,22.690005808619006,11.118636129878078,12.22879951096222,12.540064503920451,11.375020118704924,10.31511211545232,14.088819279586774,16.75959814147901,-1
46,AR,18,17.22629817192621,17.41852382027898,12.333468198969928,22.162417433322315,15.932935650785412,16.59843178948412,15.497545035548802,15.504261612989216,15.773993572207308,17.489868415970644,18.565627753087075,-1
47,AR,5,4.78675113965943,4.983176114142296,2.760044530606041,7.958024110624291,6.874908982859178,7.39008719675625,7.217429792094243,7.206787269444001,6.656247214329008,7.429450431163168,7.423945636404459,-1
48,AR,12,10.849547158075705,11.350543211761988,7.116544798171454,18.247840212680245,12.59952020821444,13.223895209997307,13.264938899143003,12.979975210923003,12.985738777240078,15.130520652090228,16.094227614333967,-1
49,AR,19,17.283764340552654,18.275301798141722,11.450946115138265,31.92852202861767,20.331263208484618,21.77429856002616,20.881872268839093,20.297542637009755,20.362226964285636,24.960233015221828,27.599981434069722,-1
50,AR,26,21.971605152209673,22.634529353241387,13.3994767614867,34.832199917769806,15.7229131776185,16.23275042597435,15.895889561330211,15.55224201765363,16.145587038708644,18.717822600941492,19.266205621143456,-1
51,AR,15,14.221057693428174,14.092994829593023,7.674735468393764,22.17836144200694,14.470850339784443,15.652607209518084,16.168050231540672,15.203381723064938,14.285580000588283,18.785788807578314,22.344662155426587,-1
