idserie,month,periodo,val
0,Jan-19,0,16
0,Feb-19,1,15
0,Mar-19,2,16
0,Apr-19,3,16
0,May-19,4,17
0,Jun-19,5,17
0,Jul-19,6,18
0,Aug-19,7,17
0,Sep-19,8,18
0,Oct-19,9,18
0,Nov-19,10,17
0,Dec-19,11,21
0,Jan-20,12,19
0,Feb-20,13,14
0,Mar-20,14,15
0,Apr-20,15,16
0,May-20,16,19
0,Jun-20,17,19
0,Jul-20,18,20
0,Aug-20,19,19
0,Sep-20,20,19
0,Oct-20,21,21
0,Nov-20,22,19
0,Dec-20,23,21
0,Jan-21,24,19
0,Feb-21,25,20
0,Mar-21,26,20
0,Apr-21,27,20
0,May-21,28,19
0,Jun-21,29,22
0,Jul-21,30,21
0,Aug-21,31,21
0,Sep-21,32,22
0,Oct-21,33,21
0,Nov-21,34,22
0,Dec-21,35,26
0,Jan-22,36,21
0,Feb-22,37,21
0,Mar-22,38,21
0,Apr-22,39,22
0,May-22,40,22
0,Jun-22,41,22
0,Jul-22,42,22
0,Aug-22,43,22
0,Sep-22,44,23
0,Oct-22,45,23
0,Nov-22,46,22
0,Dec-22,47,24
1,Jan-19,0,22
1,Feb-19,1,22
1,Mar-19,2,22
1,Apr-19,3,23
1,May-19,4,23
1,Jun-19,5,22
1,Jul-19,6,23
1,Aug-19,7,22
1,Sep-19,8,22
1,Oct-19,9,23
1,Nov-19,10,22
1,Dec-19,11,24
1,Jan-20,12,23
1,Feb-20,13,19
1,Mar-20,14,17
1,Apr-20,15,20
1,May-20,16,22
1,Jun-20,17,22
1,Jul-20,18,22
1,Aug-20,19,22
1,Sep-20,20,22
1,Oct-20,21,22
1,Nov-20,22,22
1,Dec-20,23,24
1,Jan-21,24,21
1,Feb-21,25,21
1,Mar-21,26,21
1,Apr-21,27,22
1,May-21,28,22
1,Jun-21,29,22
1,Jul-21,30,21
1,Aug-21,31,22
1,Sep-21,32,22
1,Oct-21,33,22
1,Nov-21,34,22
1,Dec-21,35,22
1,Jan-22,36,21
1,Feb-22,37,21
1,Mar-22,38,21
1,Apr-22,39,21
1,May-22,40,21
1,Jun-22,41,22
1,Jul-22,42,22
1,Aug-22,43,21
1,Sep-22,44,21
1,Oct-22,45,22
1,Nov-22,46,21
1,Dec-22,47,23
2,Jan-19,0,19
2,Feb-19,1,18
2,Mar-19,2,18
2,Apr-19,3,18
2,May-19,4,19
2,Jun-19,5,19
2,Jul-19,6,19
2,Aug-19,7,19
2,Sep-19,8,20
2,Oct-19,9,21
2,Nov-19,10,20
2,Dec-19,11,22
2,Jan-20,12,20
2,Feb-20,13,16
2,Mar-20,14,16
2,Apr-20,15,18
2,May-20,16,20
2,Jun-20,17,21
2,Jul-20,18,21
2,Aug-20,19,22
2,Sep-20,20,22
2,Oct-20,21,23
2,Nov-20,22,22
2,Dec-20,23,25
2,Jan-21,24,23
2,Feb-21,25,20
2,Mar-21,26,22
2,Apr-21,27,21
2,May-21,28,22
2,Jun-21,29,22
2,Jul-21,30,23
2,Aug-21,31,23
2,Sep-21,32,22
2,Oct-21,33,23
2,Nov-21,34,23
2,Dec-21,35,27
2,Jan-22,36,22
2,Feb-22,37,21
2,Mar-22,38,23
2,Apr-22,39,24
2,May-22,40,24
2,Jun-22,41,24
2,Jul-22,42,24
2,Aug-22,43,24
2,Sep-22,44,25
2,Oct-22,45,25
2,Nov-22,46,26
2,Dec-22,47,30
3,Jan-19,0,15
3,Feb-19,1,15
3,Mar-19,2,16
3,Apr-19,3,15
3,May-19,4,15
3,Jun-19,5,16
3,Jul-19,6,16
3,Aug-19,7,16
3,Sep-19,8,17
3,Oct-19,9,16
3,Nov-19,10,16
3,Dec-19,11,18
3,Jan-20,12,17
3,Feb-20,13,13
3,Mar-20,14,13
3,Apr-20,15,15
3,May-20,16,17
3,Jun-20,17,17
3,Jul-20,18,17
3,Aug-20,19,17
3,Sep-20,20,17
3,Oct-20,21,18
3,Nov-20,22,17
3,Dec-20,23,20
3,Jan-21,24,17
3,Feb-21,25,16
3,Mar-21,26,18
3,Apr-21,27,18
3,May-21,28,17
3,Jun-21,29,19
3,Jul-21,30,19
3,Aug-21,31,18
3,Sep-21,32,18
3,Oct-21,33,20
3,Nov-21,34,20
3,Dec-21,35,22
3,Jan-22,36,18
3,Feb-22,37,18
3,Mar-22,38,18
3,Apr-22,39,18
3,May-22,40,18
3,Jun-22,41,20
3,Jul-22,42,19
3,Aug-22,43,18
3,Sep-22,44,18
3,Oct-22,45,19
3,Nov-22,46,21
3,Dec-22,47,21
4,Jan-19,0,17
4,Feb-19,1,17
4,Mar-19,2,17
4,Apr-19,3,17
4,May-19,4,18
4,Jun-19,5,17
4,Jul-19,6,18
4,Aug-19,7,17
4,Sep-19,8,17
4,Oct-19,9,18
4,Nov-19,10,17
4,Dec-19,11,18
4,Jan-20,12,18
4,Feb-20,13,14
4,Mar-20,14,13
4,Apr-20,15,16
4,May-20,16,17
4,Jun-20,17,17
4,Jul-20,18,17
4,Aug-20,19,17
4,Sep-20,20,17
4,Oct-20,21,18
4,Nov-20,22,17
4,Dec-20,23,18
4,Jan-21,24,17
4,Feb-21,25,16
4,Mar-21,26,17
4,Apr-21,27,17
4,May-21,28,17
4,Jun-21,29,17
4,Jul-21,30,18
4,Aug-21,31,17
4,Sep-21,32,18
4,Oct-21,33,17
4,Nov-21,34,17
4,Dec-21,35,19
4,Jan-22,36,17
4,Feb-22,37,16
4,Mar-22,38,17
4,Apr-22,39,17
4,May-22,40,17
4,Jun-22,41,17
4,Jul-22,42,17
4,Aug-22,43,17
4,Sep-22,44,17
4,Oct-22,45,18
4,Nov-22,46,17
4,Dec-22,47,18
5,Jan-19,0,11
5,Feb-19,1,10
5,Mar-19,2,10
5,Apr-19,3,11
5,May-19,4,11
5,Jun-19,5,11
5,Jul-19,6,11
5,Aug-19,7,11
5,Sep-19,8,12
5,Oct-19,9,12
5,Nov-19,10,12
5,Dec-19,11,13
5,Jan-20,12,11
5,Feb-20,13,9
5,Mar-20,14,9
5,Apr-20,15,10
5,May-20,16,12
5,Jun-20,17,13
5,Jul-20,18,13
5,Aug-20,19,12
5,Sep-20,20,13
5,Oct-20,21,13
5,Nov-20,22,14
5,Dec-20,23,14
5,Jan-21,24,12
5,Feb-21,25,11
5,Mar-21,26,13
5,Apr-21,27,13
5,May-21,28,13
5,Jun-21,29,13
5,Jul-21,30,13
5,Aug-21,31,13
5,Sep-21,32,14
5,Oct-21,33,14
5,Nov-21,34,13
5,Dec-21,35,16
5,Jan-22,36,15
5,Feb-22,37,14
5,Mar-22,38,13
5,Apr-22,39,15
5,May-22,40,14
5,Jun-22,41,14
5,Jul-22,42,16
5,Aug-22,43,14
5,Sep-22,44,15
5,Oct-22,45,16
5,Nov-22,46,15
5,Dec-22,47,19
6,Jan-19,0,13
6,Feb-19,1,13
6,Mar-19,2,13
6,Apr-19,3,13
6,May-19,4,14
6,Jun-19,5,14
6,Jul-19,6,14
6,Aug-19,7,13
6,Sep-19,8,14
6,Oct-19,9,15
6,Nov-19,10,14
6,Dec-19,11,15
6,Jan-20,12,14
6,Feb-20,13,11
6,Mar-20,14,11
6,Apr-20,15,12
6,May-20,16,15
6,Jun-20,17,15
6,Jul-20,18,15
6,Aug-20,19,15
6,Sep-20,20,14
6,Oct-20,21,14
6,Nov-20,22,14
6,Dec-20,23,17
6,Jan-21,24,14
6,Feb-21,25,14
